,Applicant Country,Applicant Number,Assignee Name,Family ID,Fields,File Date,Patent Date,Patent Number,Title (Patent Number),fetched
2594,,"06/197,430",SmithKline & French Laboratories Limited,26240476,C07D 233/64 (20130101); C07D 235/06 (20130101); C07D 285/12 (20130101); C07D 277/26 (20130101); C07D 237/08 (20130101),"October 16, 1980","July 6, 1982","4,338,328",#4338328,True
2595,,"06/045,909",U.S. Philips Corporation,6041623,G01N 21/74 (20130101); C23C 16/26 (20130101),"June 6, 1979","July 6, 1982","4,338,358",#4338358,True
2596,,"06/234,583",E. I. Du Pont de Nemours and Company,22881973,C09D 167/00 (20130101); C08L 67/00 (20130101); C08L 61/32 (20130101); C08L 33/06 (20130101); C09D 167/00 (20130101); Y10T 428/31928 (20150401); C08L 2666/02 (20130101),"February 13, 1981","July 6, 1982","4,338,379",#4338379,True
2597,,"06/239,240",Xerox Corporation,22901253,G03G 5/0433 (20130101),"March 2, 1981","July 6, 1982","4,338,387",#4338387,True
2598,,"06/196,717","Beckman Instruments, Inc.",26804307,C07F 9/12 (20130101); G01N 27/414 (20130101); G01N 27/3335 (20130101),"October 14, 1980","July 6, 1982","4,338,440",#4338440,True
2599,,"06/193,675",Mobil Oil Corporation,26780867,B01J 8/1809 (20130101); C07C 1/20 (20130101); F28D 13/00 (20130101); C10G 3/49 (20130101); C10G 3/57 (20130101); C10G 3/60 (20130101); C10G 3/62 (20130101); B01J 8/1836 (20130101); Y02P 30/20 (20151101); B01J 29/08 (20130101); B01J 29/18 (20130101); B01J 29/40 (20130101); B01J 29/50 (20130101); B01J 29/60 (20130101); B01J 29/65 (20130101); B01J 29/70 (20130101); B01J 29/7003 (20130101); B01J 29/7011 (20130101); B01J 2208/00123 (20130101); B01J 2208/00132 (20130101); B01J 2208/00141 (20130101); B01J 2208/00548 (20130101); B01J 2219/00078 (20130101); C07C 2529/06 (20130101); C10G 2300/1022 (20130101); C10G 2400/22 (20130101); C10G 2300/4006 (20130101); C10G 2300/708 (20130101); C10G 2400/02 (20130101); C10G 2400/30 (20130101),"October 3, 1980","July 6, 1982","4,338,475",#4338475,True
2600,,"06/219,653",Alsthom Atlantique,9233286,H02B 13/065 (20130101),"December 24, 1980","July 6, 1982","4,338,483",#4338483,True
2601,,"06/167,798",,22608871,H04M 3/5166 (20130101); H04M 11/10 (20130101); H04M 3/48 (20130101); H04M 3/533 (20130101); H04M 3/523 (20130101),"July 11, 1980","July 6, 1982","4,338,494",#4338494,True
2602,,"06/116,319",W. A. Whitney Corp.,22366484,B08B 15/04 (20130101); B23K 7/10 (20130101); B23K 9/324 (20130101),"January 28, 1980","July 6, 1982","4,338,507",#4338507,True
2603,,"06/206,979",Vysoka skola chemicko-technologicka,26841737,H05H 1/34 (20130101); H05H 1/42 (20130101); H05H 1/3405 (20130101); H05H 2001/3452 (20130101),"November 14, 1980","July 6, 1982","4,338,509",#4338509,True
2604,,"06/175,461",Honeywell Information Systems Inc.,22640302,G06K 7/083 (20130101),"August 5, 1980","July 6, 1982","4,338,513",#4338513,True
2605,,"06/146,393",Rolls Royce Limited,10505245,G01P 5/006 (20130101),"May 5, 1980","July 6, 1982","4,338,520",#4338520,True
2606,,"06/115,384",Tokyo Shibaura Denki Kabushiki Kaisha,11712233,H01J 29/04 (20130101); H01J 1/15 (20130101),"January 25, 1980","July 6, 1982","4,338,542",#4338542,True
2607,,"06/160,875",,22578834,F21S 10/06 (20130101); H05B 33/0803 (20130101); H05B 33/0842 (20130101); Y10S 362/806 (20130101); F21Y 2115/10 (20160801); Y10S 362/80 (20130101),"June 19, 1980","July 6, 1982","4,338,547",#4338547,True
2608,,"06/116,895",Control Data Corporation,22369875,H01J 37/12 (20130101); H01J 3/18 (20130101),"January 30, 1980","July 6, 1982","4,338,548",#4338548,True
2609,,"06/271,061",The United States of America as represented by the United States,23034032,H01S 3/305 (20130101); H01S 3/063 (20130101),"June 8, 1981","July 6, 1982","4,338,570",#4338570,True
2610,,"06/131,323",Texas Instruments Deutschland GmbH,6066264,H03G 1/04 (20130101); H03G 1/0029 (20130101),"March 18, 1980","July 6, 1982","4,338,572",#4338572,True
2611,,"06/272,053","Analog Devices, Incorporated",23038204,H03M 1/0663 (20130101); H03M 1/785 (20130101); H03M 1/765 (20130101); H03M 1/687 (20130101),"June 9, 1981","July 6, 1982","4,338,591",#4338591,True
2612,,"06/120,386",Hybrid Systems Corporation,22389944,H03M 1/0863 (20130101); H03M 1/785 (20130101),"February 11, 1980","July 6, 1982","4,338,592",#4338592,True
2613,,"06/058,537","Victor Company of Japan, Ltd.",11893231,G11B 5/534 (20130101); G11B 27/005 (20130101); G11B 15/1808 (20130101),"July 18, 1979","July 6, 1982","4,338,631",#4338631,True
2614,,"06/090,610","Hitachi, Ltd.",27317161,G11B 27/17 (20130101); G11B 27/34 (20130101); G11B 2220/90 (20130101),"November 2, 1979","July 6, 1982","4,338,645",#4338645,True
2615,,"06/068,709","Nippon Electric Co., Ltd.",14332494,G06F 9/268 (20130101),"August 22, 1979","July 6, 1982","4,338,662",#4338662,True
2616,,"06/147,786","Nippon Electric Co., Ltd.",13050273,G11C 5/063 (20130101); G11C 11/418 (20130101); G11C 11/412 (20130101); G11C 8/08 (20130101),"May 8, 1980","July 6, 1982","4,338,678",#4338678,True
2617,,"06/273,845",Mostek Corporation,23045649,G11C 8/00 (20130101); G11C 8/18 (20130101); G11C 8/10 (20130101); G11C 8/08 (20130101),"December 24, 1980","July 6, 1982","4,338,679",#4338679,True
2618,,"06/183,801",Societe Anonyme dite COUPAX,9229334,A22C 9/008 (20130101),"September 3, 1980","July 13, 1982","4,338,701",#4338701,True
2619,,"06/083,695","Iowa Beef Processors, Inc.",22180071,A22C 17/12 (20130101),"October 11, 1979","July 13, 1982","4,338,704",#4338704,True
2620,,"06/109,722",Centro Cororation,26807289,B25J 13/08 (20130101); G01B 7/14 (20130101); G01B 7/30 (20130101); Y10S 33/05 (20130101); Y10T 408/21 (20150115); Y10T 408/57 (20150115),"January 4, 1980","July 13, 1982","4,338,723",#4338723,True
2621,,"06/274,031",,27367747,A43B 5/0447 (20130101); A43D 999/00 (20130101); A43C 11/16 (20130101),"June 15, 1981","July 13, 1982","4,338,735",#4338735,True
2622,,"06/172,576","Universal Component Systems, Inc.",22628290,E04B 2/86 (20130101); E04B 1/165 (20130101),"July 28, 1980","July 13, 1982","4,338,759",#4338759,True
2623,,"06/210,160","International Actrooi Maatschappy ""Octropa"" B.V.",6087484,B65B 21/24 (20130101); B65D 71/14 (20130101); B65D 2571/00141 (20130101); B65D 2571/00277 (20130101); B65D 2571/00913 (20130101); B65D 2571/00444 (20130101); B65D 2571/0066 (20130101); B65D 2571/00716 (20130101); B65D 2571/0029 (20130101),"November 25, 1980","July 13, 1982","4,338,760",#4338760,True
2624,,"05/958,644",Barmag Barmer Maschinenfabrik Aktiengesellschaft,25715516,D02G 1/16 (20130101),"November 8, 1978","July 13, 1982","4,338,776",#4338776,True
2625,,"06/162,807",Kabushiki Kaisha Toyoda Jidoshokki Seisakusho,14120184,D01H 9/18 (20130101),"June 25, 1980","July 13, 1982","4,338,778",#4338778,True
2626,,"06/081,668",,26765818,F02B 75/04 (20130101); F02G 1/0435 (20130101); F02B 1/04 (20130101); F05C 2225/08 (20130101); F02B 2075/025 (20130101); F02B 2043/106 (20130101),"October 4, 1979","July 13, 1982","4,338,785",#4338785,True
2627,,"06/253,436",,22960253,A45C 11/20 (20130101); B65D 81/3876 (20130101); B65D 81/3883 (20130101); F25D 3/08 (20130101); F25D 31/007 (20130101); F25D 2331/809 (20130101); F25D 2303/0831 (20130101); F25D 2303/0841 (20130101); F25D 2303/0844 (20130101); F25D 2331/803 (20130101),"April 13, 1981","July 13, 1982","4,338,795",#4338795,True
2628,,"06/201,723","Hitachi, Ltd.",15272773,G01N 33/50 (20130101); G01N 30/8606 (20130101); G01N 30/8675 (20130101),"October 29, 1980","July 13, 1982","4,338,811",#4338811,True
2629,,"06/169,143",Bernstorf; E. Gunter,6076057,G01F 13/00 (20130101); G01F 9/008 (20130101); F02B 3/06 (20130101),"July 15, 1980","July 13, 1982","4,338,816",#4338816,True
2630,,"06/190,616",Ramot University Authority for Applied Research & Industrial Development,22702074,G10K 11/36 (20130101),"September 25, 1980","July 13, 1982","4,338,820",#4338820,True
2631,,"06/150,872",The United States of America as represented by the Secretary of the Army,22536362,F16F 1/16 (20130101); F41A 27/12 (20130101); F41A 23/50 (20130101),"May 19, 1980","July 13, 1982","4,338,852",#4338852,True
2632,,"05/948,183",Metallgesellschaft AG,5919071,F02F 3/16 (20130101); F05C 2251/042 (20130101); F05C 2201/0448 (20130101); F05C 2201/021 (20130101),"October 2, 1978","July 13, 1982","4,338,858",#4338858,True
2633,,"06/189,266",,22696629,F24F 6/02 (20130101),"September 22, 1980","July 13, 1982","4,338,859",#4338859,True
2634,,"06/132,389",,22453809,B41F 15/0818 (20130101); Y10T 16/552 (20150115),"March 21, 1980","July 13, 1982","4,338,860",#4338860,True
2635,,"06/198,438",,26813799,B60H 1/00492 (20130101); F01P 3/20 (20130101); F01P 11/20 (20130101); F01P 2005/105 (20130101); F02B 3/06 (20130101); F01P 2025/40 (20130101); F01P 2060/10 (20130101); F01P 2060/18 (20130101); F01P 2011/205 (20130101),"October 20, 1980","July 13, 1982","4,338,891",#4338891,True
2636,,"06/133,013",,22456616,F02B 41/00 (20130101); F02F 7/0019 (20130101); F02B 75/228 (20130101); F02B 75/18 (20130101); F02B 3/06 (20130101),"March 24, 1980","July 13, 1982","4,338,892",#4338892,True
2637,,"06/182,582",,22669090,F01M 13/04 (20130101),"August 29, 1980","July 13, 1982","4,338,908",#4338908,True
2638,,"06/165,947",,22601138,F24B 1/202 (20130101); A47J 37/0718 (20130101),"July 2, 1980","July 13, 1982","4,338,912",#4338912,True
2639,,"06/208,544",,22774977,A61H 31/006 (20130101); A61H 31/008 (20130101); A61M 16/00 (20130101); A61M 16/209 (20140204); A61M 16/20 (20130101); A61M 16/107 (20140204); A61H 2201/1238 (20130101); A61M 2202/0208 (20130101); A61M 2205/583 (20130101); A61M 16/06 (20130101),"November 20, 1980","July 13, 1982","4,338,924",#4338924,True
2640,,"06/202,978","Medtronic, Inc.",22751976,A61N 1/0595 (20130101),"November 3, 1980","July 13, 1982","4,338,947",#4338947,True
2641,,"06/177,928","Commercial Shearing, Inc.",22650494,F04B 49/10 (20130101); F15B 13/02 (20130101); Y10T 137/87861 (20150401); Y10T 137/5109 (20150401),"August 13, 1980","July 13, 1982","4,338,962",#4338962,True
2642,,"06/077,132",,22136256,B25H 3/04 (20130101); B25H 3/00 (20130101),"September 19, 1979","July 13, 1982","4,338,987",#4338987,True
2643,,"06/119,625",American Seating Company,26817522,A47B 47/03 (20130101); E06B 3/5045 (20130101); E04B 2/7427 (20130101); E04B 2002/7483 (20130101),"February 7, 1980","July 13, 1982","4,338,990",#4338990,True
2644,,"06/223,419",Vogel & Halke,6712150,G01G 21/28 (20130101); G01G 19/445 (20130101),"January 8, 1981","July 13, 1982","4,339,012",#4339012,True
2645,,"06/148,793",,22527411,A61G 5/006 (20130101); A61G 5/125 (20161101); A61G 5/128 (20161101); A61G 5/121 (20161101); A61G 2203/74 (20130101),"May 12, 1980","July 13, 1982","4,339,013",#4339013,True
2646,,"06/165,486",Lucas Industries Limited,9808797,B60K 1/04 (20130101); B60L 50/66 (20190201); H01M 2/1083 (20130101); B60L 50/62 (20190201); B60L 53/80 (20190201); B60K 6/40 (20130101); Y02T 10/6217 (20130101); Y02T 10/7005 (20130101); Y02T 10/705 (20130101); Y02T 10/7072 (20130101); Y02T 10/7077 (20130101); Y02T 90/124 (20130101); Y02T 90/14 (20130101); Y10S 903/951 (20130101); B60K 2001/0438 (20130101); B60K 2001/0472 (20130101),"October 1, 1979","July 13, 1982","4,339,015",#4339015,True
2647,,"06/221,516",,22828150,A61G 5/1094 (20161101); A61G 5/10 (20130101),"December 30, 1980","July 13, 1982","4,339,063",#4339063,True
2648,,"06/221,447",Rexham Corporation,22827872,B65D 5/10 (20130101); B65D 5/0209 (20130101),"December 30, 1980","July 13, 1982","4,339,067",#4339067,True
2649,,"06/200,715",International Paper Company,22742880,B65D 5/2047 (20130101); B65D 5/667 (20130101); B65D 5/28 (20130101); Y10S 229/904 (20130101),"October 27, 1980","July 13, 1982","4,339,068",#4339068,True
2650,,"06/197,943",Klockner-Humboldt-Deutz AG,25781583,B04B 1/14 (20130101); B04B 1/20 (20130101); B04B 2001/2041 (20130101); B04B 2001/2066 (20130101),"October 17, 1980","July 13, 1982","4,339,072",#4339072,True
2651,,"06/078,104",,22141934,F23N 5/206 (20130101); F23N 2037/06 (20130101),"September 24, 1979","July 13, 1982","4,339,073",#4339073,True
2652,,"06/187,840",Spar Vatten Och Energi AB,20334153,B05B 1/185 (20130101); B05B 15/62 (20180201),"November 2, 1979","July 13, 1982","4,339,081",#4339081,True
2653,,"06/165,901",Jagenberg Werke AG,6076611,B65H 75/246 (20130101); Y10T 279/1079 (20150115),"July 3, 1980","July 13, 1982","4,339,094",#4339094,True
2654,,"06/085,927",Brunswick Corporation,22194909,A01K 89/0114 (20130101); Y10T 74/2107 (20150115); Y10T 74/18024 (20150115),"October 18, 1979","July 13, 1982","4,339,095",#4339095,True
2655,,"06/167,538",Contraves AG,4315972,F16M 11/2035 (20130101); F16M 11/2092 (20130101); G02B 7/001 (20130101); A61B 90/25 (20160201); F16M 11/24 (20130101); F16M 11/08 (20130101); F16M 2200/063 (20130101); F16M 2200/044 (20130101); A61B 90/50 (20160201); A61B 90/20 (20160201),"July 10, 1980","July 13, 1982","4,339,100",#4339100,True
2656,,"06/174,036",,22634526,E04G 17/12 (20130101),"July 31, 1980","July 13, 1982","4,339,106",#4339106,True
2657,,"06/293,685","Oil Tool Molded Products, Inc.",23130109,E21B 33/06 (20130101),"August 17, 1981","July 13, 1982","4,339,107",#4339107,True
2658,,"06/159,646",,26739984,B25B 5/102 (20130101); Y10T 29/53678 (20150115); Y10T 29/53852 (20150115); Y10T 29/53683 (20150115),"June 16, 1980","July 13, 1982","4,339,113",#4339113,True
2659,,"06/186,575",,22685477,A63J 21/00 (20130101); Y10S 224/919 (20130101),"September 12, 1980","July 13, 1982","4,339,120",#4339120,True
2660,,"06/104,885",Marcy Gymnasium Equipment Co.,22302926,A63B 21/0628 (20151001); A63B 21/0632 (20151001),"December 18, 1979","July 13, 1982","4,339,125",#4339125,True
2661,,"06/186,020",,11219093,A63B 22/20 (20130101); A63B 2208/12 (20130101),"September 10, 1980","July 13, 1982","4,339,126",#4339126,True
2662,,"06/093,974",Toyota Jidosha Kogyo Kabushiki Kaisha,11997847,B60R 19/03 (20130101); B60R 2019/1813 (20130101); B60R 2019/1853 (20130101); Y10S 228/903 (20130101); Y10T 29/49986 (20150115); Y10T 428/12535 (20150115); Y10T 29/49888 (20150115),"November 14, 1979","July 13, 1982","4,339,144",#4339144,True
2663,,"06/125,446","Shape, Inc.",22419767,G11B 23/023 (20130101),"February 28, 1980","July 13, 1982","4,339,162",#4339162,True
2664,,"06/185,211",GEFITEC S.A.,9229711,G03B 17/561 (20130101); G03B 17/38 (20130101),"September 8, 1980","July 13, 1982","4,339,191",#4339191,True
2665,,"06/210,977",Pitney Bowes Inc.,22785111,G03G 15/0896 (20130101),"November 28, 1980","July 13, 1982","4,339,196",#4339196,True
2666,,"06/046,264","Celenav Industries, Inc.",26723720,G01C 1/08 (20130101),"June 7, 1979","July 13, 1982","4,339,198",#4339198,True
2667,,"06/136,285","Hitachi, Ltd.",12523608,G01N 21/74 (20130101),"April 1, 1980","July 13, 1982","4,339,201",#4339201,True
2668,,"06/210,636",International Business Machines Corporation,22783659,B41J 35/28 (20130101); B41J 32/00 (20130101),"November 26, 1980","July 13, 1982","4,339,210",#4339210,True
2669,,"06/157,677","Builders Concrete, Inc.",22564782,E02B 3/064 (20130101),"June 9, 1980","July 13, 1982","4,339,215",#4339215,True
2670,,"06/179,970",Union Carbide Corporation,26875866,C07C 69/36 (20130101),"August 21, 1980","July 13, 1982","4,339,236",#4339236,True
2671,,"06/301,559",Ball Corporation,26888628,C03C 1/004 (20130101),"September 14, 1981","July 13, 1982","4,339,254",#4339254,True
2672,,"06/243,809","Central Glass Company, Limited",12391708,C03B 23/0302 (20130101); C03C 17/04 (20130101); C03C 8/02 (20130101); C03B 40/02 (20130101),"March 16, 1981","July 13, 1982","4,339,257",#4339257,True
2673,,"06/227,257",Riso Kagaku Corporation,11942691,B41L 31/00 (20130101); Y10T 156/1015 (20150115); Y10T 156/1051 (20150115),"January 22, 1981","July 13, 1982","4,339,293",#4339293,True
2674,,"06/235,174","PPG Industries, Inc.",26686138,C25B 1/46 (20130101); C25B 9/10 (20130101); C25B 11/0489 (20130101); C25B 11/04 (20130101); C25B 9/206 (20130101),"February 17, 1981","July 13, 1982","4,339,314",#4339314,True
2675,,"06/241,216",Mitsubishi Chemical Industries Limited,12526092,B41N 3/034 (20130101); C25F 3/04 (20130101); Y10T 428/12229 (20150115); Y10T 428/12993 (20150115),"March 6, 1981","July 13, 1982","4,339,315",#4339315,True
2676,,"06/204,220","Instituto Sieroterapico e Vaccinogeno Toscano ""Sclavo"" S.p.A.",11216439,A61B 5/14539 (20130101); A61B 5/14542 (20130101); A61B 5/1468 (20130101); A61B 5/157 (20130101); A61B 5/153 (20130101); A61B 5/150221 (20130101); A61B 5/150236 (20130101); A61B 5/15003 (20130101); A61B 5/150389 (20130101); A61B 5/150503 (20130101),"November 5, 1980","July 13, 1982","4,339,317",#4339317,True
2677,,"06/129,335",Agency of Industrial Science & Technology,12547208,A61K 9/5026 (20130101); A61K 9/5052 (20130101); A61K 9/5057 (20130101); C08L 5/02 (20130101); C08L 3/10 (20130101); Y10S 525/936 (20130101); Y10T 428/2998 (20150115),"March 11, 1980","July 13, 1982","4,339,360",#4339360,True
2678,,"06/256,747",Celanese Corporation,22973441,C08G 59/56 (20130101); C09D 163/00 (20130101); C09D 5/4434 (20130101); C08G 59/64 (20130101),"April 23, 1981","July 13, 1982","4,339,369",#4339369,True
2679,,"06/115,528",Gulf Oil Corporation,22361965,C07D 209/48 (20130101); A01N 47/36 (20130101),"February 11, 1980","July 13, 1982","4,339,382",#4339382,True
2680,,"06/139,677",Degussa Transnuklear GmbH,6703145,G21F 5/10 (20130101); G21F 5/008 (20130101),"April 14, 1980","July 13, 1982","4,339,411",#4339411,True
2681,,"05/971,931",Astra Lakemedel Aktiebolag,20328354,C07F 9/3891 (20130101); A61K 31/66 (20130101),"December 21, 1978","*     July 13, 1982","4,339,445",#4339445,True
2682,,"06/132,398","Hitachi, Ltd.",26371978,H01J 29/28 (20130101),"March 20, 1980","July 13, 1982","4,339,475",#4339475,True
2683,,"06/202,905",Mobil Oil Corporation,26767364,B32B 27/32 (20130101); B32B 27/08 (20130101); Y10T 428/31913 (20150401); Y10T 428/2826 (20150115); B32B 2307/31 (20130101); B32B 2270/00 (20130101); B32B 2553/00 (20130101),"November 3, 1980","July 13, 1982","4,339,495",#4339495,True
2684,,"06/136,701",Dynamit Nobel Aktiengesellschaft,6068024,D02G 3/02 (20130101); D02G 3/444 (20130101); G10D 3/10 (20130101); D10B 2321/04 (20130101); Y10T 428/2929 (20150115); Y10T 428/2962 (20150115); Y10T 428/2967 (20150115),"April 2, 1980","July 13, 1982","4,339,499",#4339499,True
2685,,"06/202,945",Polaroid Corporation,22751845,G03F 7/0007 (20130101); H01L 31/02162 (20130101); G03F 7/04 (20130101),"November 3, 1980","July 13, 1982","4,339,514",#4339514,True
2686,,"06/249,436",Hoechst Aktiengesellschaft,6100137,G03C 5/60 (20130101); Y10S 430/108 (20130101),"March 31, 1981","July 13, 1982","4,339,520",#4339520,True
2687,,"06/136,661",De Forenede Bryggerier A/S,8104890,C07K 5/1008 (20130101); C07K 5/0812 (20130101); C07K 5/06095 (20130101); C07K 5/06165 (20130101); C12P 21/02 (20130101); C07K 5/0806 (20130101); C07K 1/02 (20130101); C07K 5/06026 (20130101); Y02P 20/55 (20151101); A61K 38/00 (20130101),"April 2, 1980","July 13, 1982","4,339,534",#4339534,True
