,Applicant Country,Applicant Number,Assignee Name,Family ID,Fields,File Date,Patent Date,Patent Number,Title (Patent Number),fetched
3344,,"06/121,414",Oronzio deNora Impianti Elettrochimici S.p.A.,11214862,C25B 9/10 (20130101); C25B 11/0489 (20130101); H01M 4/86 (20130101); H01M 4/928 (20130101); H01M 8/1004 (20130101); H01M 4/9091 (20130101); H01M 8/1039 (20130101); H01M 8/1023 (20130101),"February 14, 1980","September 1, 1981","4,287,032",#4287032,True
3345,,"06/088,054",National Research Development Corporation,10500603,B04B 5/02 (20130101); B04B 5/0442 (20130101); B04B 2005/0457 (20130101),"October 24, 1979","September 1, 1981","4,287,061",#4287061,True
3346,,"06/115,793",BASF Wyandotte Corporation,22363420,C09K 5/20 (20130101),"January 28, 1980","September 1, 1981","4,287,078",#4287078,True
3347,,"06/155,571",Purex Corporation,22555963,C11D 3/3956 (20130101),"June 2, 1980","September 1, 1981","4,287,079",#4287079,True
3348,,"06/068,370","Hydrocarbon Research, Inc.",22082118,B01J 8/26 (20130101); B01J 8/386 (20130101); B03B 5/623 (20130101); B03B 5/28 (20130101); B01J 23/94 (20130101),"August 21, 1979","September 1, 1981","4,287,088",#4287088,True
3349,,"06/156,375",Westvaco Corporation,22559309,C08L 21/00 (20130101); C08L 21/00 (20130101); C08L 2666/02 (20130101),"June 4, 1980","September 1, 1981","4,287,104",#4287104,True
3350,,"06/066,355",Ciba-Geigy Corporation,27172815,C08F 291/00 (20130101); C09J 4/06 (20130101); C09J 7/10 (20180101); C08F 291/00 (20130101); C08F 228/02 (20130101); C09J 4/06 (20130101); C08F 291/00 (20130101),"August 13, 1979","September 1, 1981","4,287,106",#4287106,True
3351,,"06/168,707",ICI Americas Inc.,26718065,C08F 299/06 (20130101); C08G 18/672 (20130101); C08G 18/683 (20130101); C08L 75/16 (20130101); C08L 75/06 (20130101); C08L 75/04 (20130101); C08G 18/672 (20130101); C08G 18/68 (20130101); C08L 75/16 (20130101); C08L 75/04 (20130101),"July 14, 1980","September 1, 1981","4,287,116",#4287116,True
3352,,"06/161,512",Rhone-Poulenc Industries,9227162,C07C 319/14 (20130101); C07C 253/30 (20130101); C07C 201/12 (20130101); C07C 213/06 (20130101); C07C 201/12 (20130101); C07C 205/38 (20130101); C07C 213/06 (20130101); C07C 217/90 (20130101); C07C 319/14 (20130101); C07C 323/09 (20130101); C07C 253/30 (20130101); C07C 255/54 (20130101),"June 20, 1980","September 1, 1981","4,287,125",#4287125,True
3353,,"06/191,270",Chemische Werke Huls A.G.,6083851,C07C 51/34 (20130101),"September 26, 1980","September 1, 1981","4,287,130",#4287130,True
3354,,"06/143,100",Snia Viscosa,26328752,D01F 6/40 (20130101),"April 23, 1980","September 1, 1981","4,287,148",#4287148,True
3355,,"06/147,616",,22522249,B01L 99/00 (20130101); B01L 9/06 (20130101),"May 7, 1980","September 1, 1981","4,287,154",#4287154,True
3356,,"06/084,162",National Institute for Researches in Inorganic Materials,15030817,B01J 3/062 (20130101); C04B 35/5831 (20130101); C01B 35/146 (20130101); B01J 2203/0645 (20130101); B01J 2203/068 (20130101); B01J 2203/066 (20130101),"October 12, 1979","September 1, 1981","4,287,164",#4287164,True
3357,,"06/133,219",Rohm and Haas Company,26831181,C07F 9/18 (20130101); A01N 57/14 (20130101),"March 24, 1980","September 1, 1981","4,287,189",#4287189,True
3358,,"06/065,013",Leybold-Heraeus GmbH,6046549,C23C 14/0021 (20130101),"August 9, 1979","September 1, 1981","4,287,224",#4287224,True
3359,,"06/132,890",,20333782,B27K 1/00 (20130101); B27K 3/0285 (20130101); B27K 5/04 (20130101); B27K 3/32 (20130101); B27K 3/08 (20130101),"March 24, 1980","September 1, 1981","4,287,239",#4287239,True
3360,,"06/133,557","Reeves Brothers, Inc.",26831468,D06M 15/643 (20130101); Y10T 428/3154 (20150401); Y10T 428/31663 (20150401),"March 24, 1980","September 1, 1981","4,287,261",#4287261,True
3361,,"06/132,521","Konishiroku Photo Industry Co., Ltd.",12430899,G03G 15/051 (20130101),"March 21, 1980","September 1, 1981","4,287,278",#4287278,True
3362,,"05/882,101","Konishiroku Photo Industry Co., Ltd.",12169137,G03G 9/1075 (20130101),"February 28, 1978","September 1, 1981","4,287,283",#4287283,True
3363,,"06/104,473",Eastman Kodak Company,26801582,B32B 37/185 (20130101); B42D 25/42 (20141001); B32B 38/14 (20130101); G03G 15/167 (20130101); B42D 25/00 (20141001); B42D 25/45 (20141001); B32B 37/223 (20130101); B32B 2429/00 (20130101); B42D 2033/04 (20130101); B42D 2033/16 (20130101); B42D 2035/06 (20130101); B42D 2035/08 (20130101); B42D 2035/34 (20130101); Y10S 283/901 (20130101); Y10S 428/916 (20130101); Y10S 283/904 (20130101); B42D 25/455 (20141001); Y10T 428/24876 (20150115); Y10T 156/1093 (20150115),"December 17, 1979","September 1, 1981","4,287,285",#4287285,True
3364,,"06/026,337","Becton, Dickinson and Company",21831246,C12M 41/34 (20130101); C12M 23/28 (20130101); C12Q 1/02 (20130101); Y10S 435/801 (20130101),"April 2, 1979","September 1, 1981","4,287,306",#4287306,True
3365,,"06/144,647","Stamicarbon, B.V.",19833083,C08L 67/06 (20130101); C08F 299/0478 (20130101); C08L 67/06 (20130101); C08L 31/08 (20130101); C08L 67/06 (20130101); C08L 31/00 (20130101),"April 24, 1980","September 1, 1981","4,287,310",#4287310,True
3366,,"06/184,502","Arco Polymers, Inc.",22677145,C08L 35/06 (20130101); C08L 75/04 (20130101); C08L 75/04 (20130101); C08L 35/06 (20130101); C08L 35/06 (20130101); C08L 75/04 (20130101); C08L 2666/14 (20130101); C08L 25/00 (20130101),"September 5, 1980","September 1, 1981","4,287,314",#4287314,True
3367,,"06/001,125",The Dow Chemical Co.,26668594,C08F 299/024 (20130101); C08G 18/635 (20130101); C09D 171/02 (20130101); C08G 18/8116 (20130101); C08G 65/33396 (20130101); C08G 18/81 (20130101),"January 5, 1979","*     September 1, 1981","4,287,323",#4287323,True
3368,,"06/191,854",Standard Oil Company,22707167,C08F 10/00 (20130101); C08F 10/00 (20130101); C08F 2/34 (20130101),"September 29, 1980","September 1, 1981","4,287,327",#4287327,True
3369,,"06/132,946",National Distillers and Chemical Corp.,26673885,C08F 218/08 (20130101),"March 24, 1980","September 1, 1981","4,287,329",#4287329,True
3370,,"06/065,701",Ciba-Geigy Corporation,19728566,C07D 239/38 (20130101); C09B 62/20 (20130101); C07D 239/60 (20130101),"August 10, 1979","September 1, 1981","4,287,342",#4287342,True
3371,,"06/132,004",The Upjohn Company,26700321,C07C 405/00 (20130101); C07C 405/0025 (20130101); C07C 405/0016 (20130101),"March 20, 1980","September 1, 1981","4,287,361",#4287361,True
3372,,"06/087,031",Akzona Incorporated,19828881,C07C 409/22 (20130101); C08K 3/0008 (20130101); C08K 5/0008 (20130101); C08K 3/0008 (20130101); C08L 67/06 (20130101); C08K 5/0008 (20130101); C08L 67/06 (20130101),"October 22, 1979","September 1, 1981","4,287,371",#4287371,True
3373,,"06/101,292",The United States of America as represented by the Secretary of the Navy,22283886,H04Q 3/0012 (20130101); H04L 12/00 (20130101),"December 7, 1979","September 1, 1981","4,287,387",#4287387,True
3374,,"06/077,470",U.S. Philips Corporation,19831672,H04M 19/008 (20130101),"September 20, 1979","September 1, 1981","4,287,393",#4287393,True
3375,,"06/096,112",Thomson-CSF,9215324,F41G 7/008 (20130101); F41G 7/2213 (20130101); F41G 7/2253 (20130101); G01S 17/66 (20130101); F41G 7/2293 (20130101); G01S 3/786 (20130101); F41G 7/226 (20130101),"November 20, 1979","September 1, 1981","4,287,412",#4287412,True
3376,,"06/109,070",,26806585,G01N 21/431 (20130101); G01F 23/2922 (20130101),"January 2, 1980","September 1, 1981","4,287,427",#4287427,True
3377,,"06/123,958",,27356343,H02K 44/06 (20130101); H02K 41/025 (20130101),"February 25, 1980","September 1, 1981","4,287,444",#4287444,True
3378,,"06/092,243",ASEA Aktiebolag,20336457,B25J 9/1679 (20130101); G05B 19/4182 (20130101); G05B 19/42 (20130101); Y02P 90/083 (20151101); G05B 2219/40006 (20130101); G05B 2219/45213 (20130101),"November 6, 1979","September 1, 1981","4,287,459",#4287459,True
3379,,"06/032,855",General Electric Company,21867186,H02P 27/06 (20130101); H02P 2207/01 (20130101),"April 24, 1979","September 1, 1981","4,287,463",#4287463,True
3380,,"06/046,598",VDO Adolf Schindling AG,6039485,G07C 5/0816 (20130101),"June 7, 1979","September 1, 1981","4,287,504",#4287504,True
3381,,"06/115,606",Pittway Corporation,22362397,G08B 29/181 (20130101); G08B 17/10 (20130101),"January 25, 1980","September 1, 1981","4,287,517",#4287517,True
3382,,"06/092,817",The United States of America as represented by the Secretary of the Air,22235282,H01Q 15/0013 (20130101); H01Q 1/425 (20130101),"November 9, 1979","September 1, 1981","4,287,520",#4287520,True
3383,,"06/073,206","Bell Telephone Laboratories, Incorporated",26754233,H01L 31/03046 (20130101); H01L 31/1844 (20130101); H01L 31/108 (20130101); Y02E 10/544 (20130101),"September 7, 1979","September 1, 1981","4,287,527",#4287527,True
3384,,"06/124,927",,26738630,H04N 7/0806 (20130101),"February 26, 1980","September 1, 1981","4,287,528",#4287528,True
3385,,"06/032,508",Sony Corporation,12897550,H04N 5/94 (20130101); H04N 9/896 (20130101); H04N 9/885 (20130101),"April 23, 1979","September 1, 1981","4,287,529",#4287529,True
3386,,"06/060,108",Mitsubishi Denki Kabushiki Kaisha,14020888,B66B 11/043 (20130101); H02K 11/40 (20160101); H02K 11/33 (20160101); H02K 5/161 (20130101),"July 24, 1979","September 1, 1981","4,287,551",#4287551,True
3387,,"06/053,515",,25774883,A61N 5/0614 (20130101); A61N 2005/0665 (20130101),"June 29, 1979","September 1, 1981","4,287,554",#4287554,True
3388,,"06/073,058",Honeywell Information Systems Inc.,22111462,G06F 13/12 (20130101); G06F 9/4825 (20130101),"September 6, 1979","September 1, 1981","4,287,562",#4287562,True
3389,,"06/064,454",,26744538,G10H 1/0041 (20130101); G11C 19/0808 (20130101); G10H 7/002 (20130101),"August 6, 1979","September 1, 1981","4,287,568",#4287568,True
3390,,"06/029,182",The United States of America as represented by the Secretary of the Army,21847674,H04L 5/16 (20130101); H04B 7/212 (20130101),"April 12, 1979","September 1, 1981","4,287,588",#4287588,True
3391,,"06/088,867",Te Ka De Felten & Guilleaume Fernmeldeanlagen GmbH,6054429,H03M 3/024 (20130101),"October 29, 1979","September 1, 1981","4,287,595",#4287595,True
3392,,"06/044,119",,21930625,A41D 13/081 (20130101); Y10T 428/24017 (20150115),"May 31, 1979","September 8, 1981","4,287,609",#4287609,True
3393,,"06/037,369",,26430188,A41B 9/001 (20130101); A41H 3/00 (20130101); A41D 27/08 (20130101); A41B 9/06 (20130101),"May 9, 1979","September 8, 1981","4,287,612",#4287612,True
3394,,"05/968,830","Bush Universal, Inc.",25514838,A43D 31/00 (20130101); A43B 13/42 (20130101),"December 12, 1978","September 8, 1981","4,287,628",#4287628,True
3395,,"06/090,120",,22221415,B65F 1/00 (20130101),"November 1, 1979","September 8, 1981","4,287,637",#4287637,True
3396,,"06/092,543",Hilti Aktiengesellschaft,6054518,F16B 19/14 (20130101); Y10T 29/49833 (20150115),"November 8, 1979","September 8, 1981","4,287,656",#4287656,True
3397,,"06/086,790",A. Raymond,6052800,B68G 7/08 (20130101); Y10T 29/49945 (20150115); Y10T 29/4987 (20150115); Y10T 24/45953 (20150115),"October 22, 1979","September 8, 1981","4,287,657",#4287657,True
3398,,"05/900,870",Gatrun Anstalt,9190613,B65B 55/025 (20130101); B65B 9/042 (20130101),"April 28, 1978","*     September 8, 1981","4,287,702",#4287702,True
3399,,"06/082,877",National Steel Corporation,22174022,C10M 105/32 (20130101); C10M 2207/287 (20130101); C10N 2240/402 (20130101); C10N 2240/403 (20130101); C10N 2240/404 (20130101); Y10T 428/31678 (20150401); C10N 2240/406 (20130101); C10N 2240/407 (20130101); C10N 2240/408 (20130101); C10N 2240/409 (20130101); C10N 2240/405 (20130101),"October 9, 1979","September 8, 1981","4,287,741",#4287741,True
3400,,"06/172,083",,22626296,G01N 27/048 (20130101),"July 24, 1980","September 8, 1981","4,287,753",#4287753,True
3401,,"06/088,762",Instrument Development Corp.,22213304,G01H 3/12 (20130101),"October 29, 1979","September 8, 1981","4,287,771",#4287771,True
3402,,"06/063,703",General Electric Company,26743701,H01H 35/34 (20130101); Y10T 29/49105 (20150115); Y10T 74/18904 (20150115),"August 6, 1979","September 8, 1981","4,287,780",#4287780,True
3403,,"06/108,229",Toyota Jidosha Kogyo Kabushiki Kaisha,15372142,F16C 33/1065 (20130101); F16C 33/6677 (20130101); F16H 57/0469 (20130101); F16N 7/36 (20130101); F16H 57/043 (20130101); F16H 3/0915 (20130101); Y10T 74/19991 (20150115); F16N 2210/12 (20130101),"December 28, 1979","September 8, 1981","4,287,783",#4287783,True
3404,,"06/102,891",,22292231,F02D 11/02 (20130101); G05G 5/16 (20130101); Y10T 403/7058 (20150115); Y10T 74/2028 (20150115); Y10T 74/2066 (20150115),"December 12, 1979","September 8, 1981","4,287,785",#4287785,True
3405,,"06/109,464",,26807004,F16H 3/722 (20130101); Y10T 477/637 (20150115),"January 4, 1980","September 8, 1981","4,287,792",#4287792,True
3406,,"06/092,999",The Rotor Tool Company,22236199,B25B 23/00 (20130101); B25B 21/002 (20130101),"November 9, 1979","September 8, 1981","4,287,795",#4287795,True
3407,,"05/748,402",National Research Development Corp.,10456308,D03D 51/02 (20130101); D04C 3/42 (20130101); D04C 3/38 (20130101); H02K 41/025 (20130101),"December 8, 1976","September 8, 1981","4,287,808",#4287808,True
3408,,"06/101,427",,22284597,F24F 7/007 (20130101),"December 10, 1979","September 8, 1981","4,287,815",#4287815,True
3409,,"06/083,599",,22179414,F24F 7/02 (20130101),"October 11, 1979","September 8, 1981","4,287,816",#4287816,True
3410,,"06/029,073",Maryland Cup Corporation,21847077,B41F 17/00 (20130101),"April 11, 1979","September 8, 1981","4,287,824",#4287824,True
3411,,"06/022,324",Daimler-Benz Aktiengesellschaft,6035751,B62D 1/265 (20130101),"March 20, 1979","September 8, 1981","4,287,830",#4287830,True
3412,,"06/098,929",Uhde GmbH,6058544,F27D 1/144 (20130101); F27D 1/0013 (20130101),"November 30, 1979","September 8, 1981","4,287,839",#4287839,True
3413,,"06/069,239",,22087641,B63B 1/14 (20130101); B63H 25/12 (20130101); B63B 43/08 (20130101),"August 23, 1979","September 8, 1981","4,287,845",#4287845,True
3414,,"06/142,089",Voplex Corporation,22498515,B05C 1/165 (20130101),"April 21, 1980","September 8, 1981","4,287,846",#4287846,True
3415,,"06/051,505","Toyo Seikan Kaisha, Ltd.",13786800,B29C 31/048 (20130101); B29C 33/36 (20130101); Y10S 425/809 (20130101); B29C 48/03 (20190201); Y10T 83/4775 (20150401); B29C 48/00 (20190201); Y10T 83/8792 (20150401),"June 25, 1979","September 8, 1981","4,287,847",#4287847,True
3416,,"06/101,147",,26797953,F24D 5/005 (20130101); F24D 11/008 (20130101); Y02B 10/20 (20130101),"December 7, 1979","September 8, 1981","4,287,877",#4287877,True
3417,,"06/093,756",,22240537,F24S 23/70 (20180501); Y02E 10/40 (20130101); F24S 2023/836 (20180501); F24S 2023/88 (20180501); F24S 2023/876 (20180501),"November 13, 1979","September 8, 1981","4,287,880",#4287880,True
3418,,"06/086,581",,4239206,A61H 19/34 (20130101); A61M 3/0279 (20130101); A61H 19/44 (20130101),"October 19, 1979","September 8, 1981","4,287,888",#4287888,True
3419,,"06/114,980",,22358625,A61B 17/00 (20130101); A61B 17/282 (20130101); Y10S 294/902 (20130101),"January 24, 1980","September 8, 1981","4,287,890",#4287890,True
3420,,"06/071,484",,22101622,A61M 39/10 (20130101),"August 31, 1979","September 8, 1981","4,287,891",#4287891,True
3421,,"06/052,301",,21976704,A41C 1/02 (20130101),"June 26, 1979","September 8, 1981","4,287,893",#4287893,True
3422,,"06/091,014","Conoco, Inc.",22225376,F17D 1/17 (20130101); Y10T 137/0391 (20150401),"November 5, 1979","September 8, 1981","4,287,902",#4287902,True
3423,,"06/013,848",The Bendix Corporation,21762099,F16K 17/40 (20130101); Y10T 137/8811 (20150401); Y10T 137/1632 (20150401),"February 22, 1979","September 8, 1981","4,287,904",#4287904,True
3424,,"06/164,619",Marathon Oil Company,22595323,E21B 43/261 (20130101); C09K 8/5045 (20130101),"June 30, 1980","September 8, 1981","4,287,951",#4287951,True
3425,,"06/085,583","Coin Acceptors, Inc.",22192601,G07F 9/00 (20130101); F16D 7/00 (20130101),"October 17, 1979","September 8, 1981","4,287,974",#4287974,True
3426,,"06/112,673",Borg-Warner Corporation,22345247,F16D 43/25 (20130101); F16D 9/02 (20130101),"January 16, 1980","September 8, 1981","4,287,975",#4287975,True
3427,,"06/026,002",,21829282,B65D 71/0096 (20130101); B65D 2571/00117 (20130101),"April 2, 1979","September 8, 1981","4,287,991",#4287991,True
3428,,"06/097,425","Mitsubishi Gas Chemical Company, Inc.",27571831,B65D 47/242 (20130101); B65D 81/266 (20130101); B65D 51/244 (20130101),"November 26, 1979","September 8, 1981","4,287,995",#4287995,True
3429,,"06/083,110","Denver Plastics, Inc.",22176237,B65D 39/00 (20130101); Y10S 220/19 (20130101),"October 9, 1979","September 8, 1981","4,287,996",#4287996,True
3430,,"06/095,432",,9215472,A01C 15/18 (20130101); A01C 15/16 (20130101),"November 19, 1979","September 8, 1981","4,288,008",#4288008,True
3431,,"06/131,401",,22449306,G01F 11/16 (20130101); B67D 3/02 (20130101),"March 18, 1980","September 8, 1981","4,288,009",#4288009,True
3432,,"06/081,181",Daimler-Benz Aktiengesellschaft,5985453,B62D 21/00 (20130101); Y10T 29/49869 (20150115); C21D 2221/00 (20130101),"October 2, 1979","September 8, 1981","4,288,025",#4288025,True
3433,,"06/085,916",,22194835,F16K 3/182 (20130101); F16K 3/316 (20130101); Y10T 74/20588 (20150115),"October 17, 1979","September 8, 1981","4,288,059",#4288059,True
3434,,"06/037,382",,9208017,E01F 15/088 (20130101); E01F 15/086 (20130101),"May 9, 1979","September 8, 1981","4,288,061",#4288061,True
3435,,"06/111,614",,26710322,B65D 73/0064 (20130101); B65D 75/327 (20130101); B65D 75/54 (20130101); B65D 2585/56 (20130101); B65D 2575/3245 (20130101),"January 14, 1980","September 8, 1981","4,288,065",#4288065,True
3436,,"06/037,309",,21893650,A47C 7/70 (20130101),"May 9, 1979","September 8, 1981","4,288,122",#4288122,True
3437,,"06/201,312",Minolta Camera Kabushiki Kaisha,15239463,G03B 7/095 (20130101),"October 27, 1980","September 8, 1981","4,288,150",#4288150,True
3438,,"06/070,795","Diazit Company, Inc.",22097434,G03D 7/00 (20130101),"August 29, 1979","September 8, 1981","4,288,155",#4288155,True
3439,,"06/066,672",The Hutson Corporation,22070966,B06B 1/16 (20130101); B24B 31/06 (20130101); Y10T 74/18552 (20150115),"August 15, 1979","September 8, 1981","4,288,165",#4288165,True
3440,,"06/105,466",,22306012,E04F 15/14 (20130101); E01C 11/10 (20130101),"December 19, 1979","September 8, 1981","4,288,173",#4288173,True
