,Applicant Country,Applicant Number,Assignee Name,Family ID,Fields,File Date,Patent Date,Patent Number,Title (Patent Number),fetched
2512,,"06/292,893",,23126682,E04B 1/0007 (20130101); E04B 2001/2684 (20130101),"August 14, 1981","July 3, 1984","4,457,118",#4457118,True
2513,,"06/318,345",TRW Inc.,23237787,B62D 5/097 (20130101); B62D 5/065 (20130101),"November 5, 1981","July 3, 1984","4,457,132",#4457132,True
2514,,"06/351,650",Veest-Alpine Aktiengesellschaft,3513162,B21C 47/02 (20130101); B65H 23/34 (20130101); B21D 1/05 (20130101),"February 24, 1982","July 3, 1984","4,457,149",#4457149,True
2515,,"06/474,064",Standard Oil Company,23882045,G01V 7/04 (20130101),"March 10, 1983","July 3, 1984","4,457,168",#4457168,True
2516,,"06/406,872",Hofmann Corporation Automotive Service Equipment,23609736,G01M 1/225 (20130101),"August 10, 1982","July 3, 1984","4,457,172",#4457172,True
2517,,"06/244,184",The Bendix Corporation,22921700,G01L 9/0086 (20130101); G01L 13/028 (20130101); G01L 9/12 (20130101),"March 16, 1981","July 3, 1984","4,457,179",#4457179,True
2518,,"06/309,599",MTD Products Inc.,23198880,B60K 20/02 (20130101); F16H 59/04 (20130101); Y10T 403/32565 (20150115); Y10T 74/20177 (20150115); Y10T 74/2014 (20150115); F16H 2059/0269 (20130101),"October 8, 1981","July 3, 1984","4,457,188",#4457188,True
2519,,"06/366,774",,19747653,B23Q 1/70 (20130101); Y10T 82/2514 (20150115); Y10T 82/25 (20150115); Y10T 82/2552 (20150115),"April 8, 1982","July 3, 1984","4,457,192",#4457192,True
2520,,"06/350,705",,27357811,B66B 1/24 (20130101); B66B 1/405 (20130101); Y10T 137/87177 (20150401); Y10T 137/2605 (20150401),"February 19, 1982","July 3, 1984","4,457,211",#4457211,True
2521,,"06/551,507",Lucas Industries plc,10521302,F02M 41/1411 (20130101),"November 14, 1983","July 3, 1984","4,457,277",#4457277,True
2522,,"06/465,736",Yardney Corporation,23848976,F16K 15/141 (20130101); Y10T 137/2557 (20150401); Y10T 137/2544 (20150401),"February 11, 1983","July 3, 1984","4,457,330",#4457330,True
2523,,"06/398,404","Flanders Filters, Inc.",23575267,F24F 3/1603 (20130101); F24F 13/1413 (20130101); F24F 13/1426 (20130101); Y10T 137/87434 (20150401); F24F 2013/1473 (20130101),"July 14, 1982","July 3, 1984","4,457,336",#4457336,True
2524,,"06/374,796",Valeo,9258353,F01P 11/028 (20130101); F28F 9/0231 (20130101); F01P 11/029 (20130101),"May 4, 1982","July 3, 1984","4,457,363",#4457363,True
2525,,"06/423,015",,23677345,H04R 1/345 (20130101); H04R 1/1058 (20130101); H04R 1/1008 (20130101),"September 24, 1982","July 3, 1984","4,457,396",#4457396,True
2526,,"06/382,438",Westinghouse Electric Corp.,23508947,B66B 5/02 (20130101); B66B 5/0031 (20130101); B66B 5/06 (20130101),"May 26, 1982","July 3, 1984","4,457,404",#4457404,True
2527,,"06/305,530",,23181175,A23L 7/187 (20160801); B07B 1/22 (20130101),"September 25, 1981","July 3, 1984","4,457,435",#4457435,True
2528,,"06/317,437","Comerco, Inc.",23233633,A47B 95/008 (20130101); A47B 96/067 (20130101),"November 2, 1981","July 3, 1984","4,457,436",#4457436,True
2529,,"06/401,349",Rittal-Werk Rudolf Loh GmbH & Co. KG,23587391,H02B 1/306 (20130101),"July 23, 1982","July 3, 1984","4,457,442",#4457442,True
2530,,"06/343,304",Minnesota Mining and Manufacturing Company,23345538,B05C 17/00543 (20130101),"January 27, 1982","July 3, 1984","4,457,457",#4457457,True
2531,,"06/460,070",,10527774,C22B 7/004 (20130101); F27B 3/04 (20130101); F27B 14/00 (20130101); F27B 19/02 (20130101); F27B 14/02 (20130101); Y02P 10/218 (20151101); Y10S 266/901 (20130101),"January 21, 1983","July 3, 1984","4,457,494",#4457494,True
2532,,"06/356,795",,23402984,B60J 1/005 (20130101); B25B 11/007 (20130101),"March 10, 1982","July 3, 1984","4,457,503",#4457503,True
2533,,"06/432,363",,23715831,F42B 6/003 (20130101),"September 30, 1982","July 3, 1984","4,457,514",#4457514,True
2534,,"06/520,220",Liquid Tight Corporation,26967420,F16L 25/0036 (20130101); H02G 3/0691 (20130101); F16L 33/30 (20130101); Y10S 285/903 (20130101),"August 5, 1983","July 3, 1984","4,457,544",#4457544,True
2535,,"06/330,533","Target Industries, Inc.",23290177,A61G 3/0808 (20130101),"December 14, 1981","July 3, 1984","4,457,551",#4457551,True
2536,,"06/337,782",General Motors Corporation,23321982,B60B 7/06 (20130101); B60B 7/068 (20130101); B60B 7/0013 (20130101); B60B 7/18 (20130101); B60B 7/065 (20130101); B60B 7/08 (20130101); B60B 7/10 (20130101); B60B 7/02 (20130101),"January 7, 1982","July 3, 1984","4,457,560",#4457560,True
2537,,"06/343,543","Maschinenfabrik Klaus-Gerd Hoes GmbH & Co., KG",6124290,B62D 55/30 (20130101); F16H 7/1263 (20130101); F16H 2007/0859 (20130101),"January 28, 1982","July 3, 1984","4,457,564",#4457564,True
2538,,"06/333,284","NHK Spring Co., Ltd.",23302138,G02B 1/105 (20130101); G02B 5/0808 (20130101); G02B 1/14 (20150115); Y10T 428/12556 (20150115); Y10T 428/12549 (20150115); Y10T 428/12604 (20150115); Y10T 428/12569 (20150115),"December 22, 1981","July 3, 1984","4,457,598",#4457598,True
2539,,"06/401,004",Olympus Optical Co. Ltd.,13771372,G03B 7/083 (20130101); G03B 7/08 (20130101); G03B 7/16 (20130101); G03B 2217/005 (20130101),"July 22, 1982","July 3, 1984","4,457,601",#4457601,True
2540,,"06/362,457",,15277074,F16M 11/10 (20130101); G03B 17/566 (20130101); F16M 11/2014 (20130101),"March 26, 1982","July 3, 1984","4,457,610",#4457610,True
2541,,"06/362,102","Kidde, Inc.",23424705,G01K 7/16 (20130101); G01K 1/083 (20130101),"March 26, 1982","July 3, 1984","4,457,633",#4457633,True
2542,,"06/422,923",,23676967,B41J 1/02 (20130101),"September 24, 1982","July 3, 1984","4,457,637",#4457637,True
2543,,"06/361,936",Pennwalt Corporation,23424005,B65G 65/00 (20130101); H05K 13/021 (20130101); Y10T 29/53191 (20150115); Y10T 29/49121 (20150115); Y10S 414/137 (20130101),"March 25, 1982","July 3, 1984","4,457,662",#4457662,True
2544,,"06/376,955","Sanyo Electric Co., Ltd.",14259955,F23D 3/28 (20130101),"May 11, 1982","July 3, 1984","4,457,698",#4457698,True
2545,,"06/347,979",,26328367,B65B 53/04 (20130101),"February 11, 1982","July 3, 1984","4,457,702",#4457702,True
2546,,"06/369,608",,4121994,A61C 7/00 (20130101),"April 19, 1982","July 3, 1984","4,457,708",#4457708,True
2547,,"06/319,266",Inventive Technology International,23241539,A61C 5/50 (20170201); A61C 5/42 (20170201); A61C 1/003 (20130101),"November 9, 1981","*     July 3, 1984","4,457,710",#4457710,True
2548,,"06/251,278",,26786833,A61C 5/62 (20170201); A61C 5/50 (20170201); B05C 17/00593 (20130101); B05C 17/00516 (20130101),"April 6, 1981","July 3, 1984","4,457,712",#4457712,True
2549,,"06/522,075",,24079365,A63F 9/00 (20130101); G09B 19/24 (20130101); G09B 19/00 (20130101); A63F 2011/0027 (20130101); A63F 2250/245 (20130101),"August 11, 1983","July 3, 1984","4,457,722",#4457722,True
2550,,"06/267,623",SKF Kugellagerfabriken GmbH,6715879,F16C 13/006 (20130101); F16H 7/1281 (20130101); F16H 7/20 (20130101); F16C 2361/63 (20130101); F16H 2007/088 (20130101); F16H 2007/0865 (20130101),"May 27, 1981","July 3, 1984","4,457,740",#4457740,True
2551,,"06/548,928",Ethyl Corporation,24190962,C10L 1/231 (20130101); F02B 1/04 (20130101); F02B 3/06 (20130101),"November 7, 1983","July 3, 1984","4,457,763",#4457763,True
2552,,"06/422,618","PPG Industries, Inc.",23675662,C03C 25/26 (20130101); C04B 26/10 (20130101); C04B 30/02 (20130101); D21H 13/40 (20130101); C04B 30/02 (20130101); C04B 14/42 (20130101); C04B 24/02 (20130101); C04B 24/045 (20130101); C04B 24/08 (20130101); C04B 24/12 (20130101); C04B 24/16 (20130101); C04B 24/32 (20130101); C04B 40/00 (20130101); C04B 41/48 (20130101); C04B 30/02 (20130101); C04B 14/42 (20130101); C04B 24/003 (20130101); C04B 24/02 (20130101); C04B 24/045 (20130101); C04B 24/08 (20130101); C04B 24/32 (20130101); C04B 24/42 (20130101); C04B 40/00 (20130101); C04B 41/48 (20130101); C04B 26/10 (20130101); C04B 14/42 (20130101); C04B 24/003 (20130101); C04B 24/02 (20130101); C04B 24/045 (20130101); C04B 24/08 (20130101); C04B 24/32 (20130101); C04B 24/42 (20130101); C04B 40/00 (20130101); C04B 26/10 (20130101); C04B 14/42 (20130101); C04B 24/02 (20130101); C04B 24/045 (20130101); C04B 24/08 (20130101); C04B 24/12 (20130101); C04B 24/16 (20130101); C04B 24/32 (20130101); C04B 40/00 (20130101),"September 24, 1982","July 3, 1984","4,457,785",#4457785,True
2553,,"06/100,039",Imperial Chemical Industries PLC,26270006,A61K 6/0017 (20130101); A61K 6/0017 (20130101); C08L 75/16 (20130101); Y10S 525/92 (20130101),"December 4, 1979","July 3, 1984","4,457,818",#4457818,True
2554,,"06/430,976",Colgate Palmolive Company,27010843,C11D 1/72 (20130101); C11D 3/128 (20130101); C11D 3/10 (20130101),"September 30, 1982","July 3, 1984","4,457,854",#4457854,True
2555,,"06/271,159",The Clorox Company,23034435,C09B 1/26 (20130101); C11D 3/40 (20130101); C11D 3/3956 (20130101); C09B 1/51 (20130101),"June 8, 1981","July 3, 1984","4,457,855",#4457855,True
2556,,"06/396,698",Diamond Shamrock Chemicals Company,26968472,B01F 17/0057 (20130101); C08G 16/0237 (20130101); C08G 8/18 (20130101); C04B 24/22 (20130101),"July 9, 1982","July 3, 1984","4,457,874",#4457874,True
2557,,"06/232,289",National Nuclear Corporation,10511226,G21C 5/10 (20130101); Y02E 30/40 (20130101),"February 6, 1981","July 3, 1984","4,457,890",#4457890,True
2558,,"06/009,817",American Sterilizer Company,21739876,A61L 2/24 (20130101); A61L 2/206 (20130101),"February 6, 1979","July 3, 1984","4,457,892",#4457892,True
2559,,"06/374,554",Max-Planck-Gesellschaft zur Foerderung der Wissenschaften e.v.,6131594,C07K 7/06 (20130101); C07K 7/22 (20130101); A61K 38/00 (20130101),"May 3, 1982","July 3, 1984","4,457,917",#4457917,True
2560,,"06/404,960","Merck & Co., Inc.",26970906,C07H 19/01 (20130101),"August 4, 1982","July 3, 1984","4,457,920",#4457920,True
2561,,"06/346,479",Bayer Aktiengesellschaft,6125514,A61K 47/10 (20130101); A61K 9/0014 (20130101); A61K 47/12 (20130101); A61K 31/415 (20130101); A61K 47/14 (20130101); Y10S 424/05 (20130101),"February 5, 1982","July 3, 1984","4,457,938",#4457938,True
2562,,"06/438,200",Pfizer Inc.,23739665,C07D 233/76 (20130101); C07D 407/12 (20130101); C07D 233/78 (20130101); Y10S 514/866 (20130101),"November 1, 1982","July 3, 1984","4,457,939",#4457939,True
2563,,"06/461,746",BASF Aktiengesellschaft,6155257,C01G 49/06 (20130101); G11B 5/70657 (20130101); C01P 2002/54 (20130101); C01P 2004/10 (20130101); Y10T 428/2991 (20150115); C01P 2006/42 (20130101); Y10S 428/90 (20130101); C01P 2004/84 (20130101),"January 28, 1983","July 3, 1984","4,457,982",#4457982,True
2564,,"06/309,526",Xerox Corporation,26976872,G03G 9/0823 (20130101),"October 7, 1981","July 3, 1984","4,457,996",#4457996,True
2565,,"06/422,414","Ricoh Company, Ltd.",15593078,C09B 47/045 (20130101); C09B 47/061 (20130101); G11B 7/248 (20130101); Y10S 430/162 (20130101); Y10S 430/146 (20130101),"September 23, 1982","July 3, 1984","4,458,004",#4458004,True
2566,,"06/468,408","Konishiroku Photo Industry Co., Ltd.",12302578,G03C 7/3225 (20130101); C09B 29/0007 (20130101); C09B 29/20 (20130101); G03C 7/32 (20130101); C09B 29/30 (20130101); C09B 29/366 (20130101); G03C 7/3335 (20130101),"February 22, 1983","July 3, 1984","4,458,012",#4458012,True
2567,,"06/365,738",,23440142,C12M 23/10 (20130101); C12M 23/14 (20130101); C12M 29/06 (20130101); F17C 13/084 (20130101); Y10S 435/81 (20130101); F17C 2221/013 (20130101); F17C 2201/0109 (20130101); F17C 2201/035 (20130101); F17C 2205/0169 (20130101); F17C 2205/0329 (20130101); Y10S 435/801 (20130101),"April 5, 1982","July 3, 1984","4,458,019",#4458019,True
2568,,"06/505,595",Celanese Corporation,26996647,C08G 2/00 (20130101); C08G 2/36 (20130101); B29C 48/76 (20190201); B29C 48/385 (20190201); B29C 48/38 (20190201); B29C 48/70 (20190201); B29C 48/362 (20190201); B29C 48/03 (20190201),"August 19, 1983","July 3, 1984","4,458,064",#4458064,True
2569,,"06/478,744",The Dow Chemical Company,23901191,C08B 11/193 (20130101),"March 25, 1983","July 3, 1984","4,458,068",#4458068,True
2570,,"06/312,073",,26770218,C08F 30/08 (20130101); C07F 7/12 (20130101),"October 16, 1981","July 3, 1984","4,458,087",#4458087,True
2571,,"06/311,896","Kuraray Co., Ltd.",27294013,C07C 61/40 (20130101); C07D 307/33 (20130101); Y02P 20/582 (20151101),"October 15, 1981","July 3, 1984","4,458,090",#4458090,True
2572,,"06/496,801",International Flavors & Fragrances Inc.,23974197,C11B 9/0034 (20130101); C07C 403/16 (20130101); C07B 2200/09 (20130101); C07C 2601/16 (20170501),"May 20, 1983","July 3, 1984","4,458,093",#4458093,True
2573,,"06/498,360","Air Products and Chemicals, Inc.",23980766,C07C 11/04 (20130101); C10G 9/00 (20130101); C07C 11/06 (20130101); Y02P 20/52 (20151101),"May 26, 1983","July 3, 1984","4,458,096",#4458096,True
2574,,"06/327,077",Hydro Quebec,4119827,H02G 7/00 (20130101); H01B 5/004 (20130101),"December 3, 1981","July 3, 1984","4,458,107",#4458107,True
2575,,"06/244,944",Eaton Corporation,22924720,H01H 19/60 (20130101); H01H 9/0207 (20130101),"March 18, 1981","July 3, 1984","4,458,116",#4458116,True
2576,,"06/295,502",Inoue-Japax Research Incorporated,14854538,B23H 7/101 (20130101),"August 24, 1981","July 3, 1984","4,458,130",#4458130,True
2577,,"06/360,005","Murata Manufacturing Co., Ltd.",12644628,H01J 49/30 (20130101); H01J 49/26 (20130101),"March 19, 1982","July 3, 1984","4,458,150",#4458150,True
2578,,"06/282,110",International Business Machines Corporation,23080143,H03K 19/001 (20130101); H03K 19/088 (20130101); H03K 19/013 (20130101),"July 10, 1981","July 3, 1984","4,458,162",#4458162,True
2579,,"06/379,102",Etat Francais represente par le Delegue General pour l'Armement,9258669,H03H 9/08 (20130101); H05B 6/80 (20130101); H01L 2924/0002 (20130101); H01L 2924/0002 (20130101); H01L 2924/00 (20130101),"May 17, 1982","July 3, 1984","4,458,169",#4458169,True
2580,,"06/317,765",Pierburg GmbH & Co. KG.,25788773,F02D 31/00 (20130101); H02K 26/00 (20130101); H01F 7/145 (20130101),"November 3, 1981","July 3, 1984","4,458,228",#4458228,True
2581,,"06/330,750",Texas Instruments Incorporated,23291158,H01H 61/02 (20130101); H01H 37/5418 (20130101),"December 14, 1981","July 3, 1984","4,458,231",#4458231,True
2582,,"06/194,221",Agence Nationale de Valorisation de la Recherche,9230561,E02D 1/02 (20130101); E21B 49/087 (20130101); E21B 49/008 (20130101),"October 6, 1980","July 3, 1984","4,458,245",#4458245,True
2583,,"06/367,765",Canon Kabushiki Kaisha,26363634,B41J 2/14072 (20130101); B41J 2/1604 (20130101); B41J 2/1623 (20130101); B41J 2/1646 (20130101); B41J 2/1631 (20130101); B41J 2/1642 (20130101); B41J 2/1643 (20130101); B41J 2/1626 (20130101),"April 12, 1982","July 3, 1984","4,458,256",#4458256,True
2584,,"06/304,281",Nippon Telegraph & Telephone Public Corp.,15000259,H01L 29/78 (20130101); H01L 29/7391 (20130101),"September 21, 1981","July 3, 1984","4,458,261",#4458261,True
2585,,"06/312,293",Robert Bosch GmbH,6064378,G11B 5/027 (20130101); H04B 14/006 (20130101); H04B 1/66 (20130101),"October 16, 1981","July 3, 1984","4,458,271",#4458271,True
2586,,"06/242,136","Olivetti Tecnost, S.p.A.",11301884,G11B 5/59627 (20130101),"March 9, 1981","July 3, 1984","4,458,275",#4458275,True
2587,,"06/373,070",Datacopy Corporation,23470787,G11B 23/0035 (20130101); G11B 17/0284 (20130101),"April 29, 1982","July 3, 1984","4,458,278",#4458278,True
2588,,"06/339,940",International Business Machines Corporation,23331245,G11B 5/012 (20130101); G11B 5/59633 (20130101); G11B 5/3116 (20130101),"January 18, 1982","July 3, 1984","4,458,280",#4458280,True
2589,,"06/379,059",Cherry Electrical Products Corporation,26981508,H03K 17/98 (20130101); H03K 17/972 (20130101); H01H 2235/00 (20130101),"May 17, 1982","July 3, 1984","4,458,293",#4458293,True
2590,,"06/384,679","Hitachi, Ltd.",26425393,G03F 7/70358 (20130101); G02B 19/0047 (20130101); G02B 19/0023 (20130101); G02B 19/0095 (20130101),"June 2, 1982","July 3, 1984","4,458,302",#4458302,True
2591,,"06/381,576",,23505559,F21L 4/005 (20130101); F21S 8/003 (20130101); F21V 11/10 (20130101); F21S 41/692 (20180101); F21V 9/40 (20180201); F21S 41/125 (20180101); F21S 41/43 (20180101); F21V 11/16 (20130101),"May 24, 1982","July 3, 1984","4,458,303",#4458303,True
2592,,"06/362,217",Hewlett-Packard Company,26839168,G01D 1/14 (20130101); G06F 17/18 (20130101); G01J 3/28 (20130101); G01J 2003/2866 (20130101),"March 26, 1982","July 3, 1984","4,458,323",#4458323,True
2593,,"06/294,633",Massachusetts Institute of Technology,23134261,G06J 1/00 (20130101); H03M 1/74 (20130101),"August 20, 1981","July 3, 1984","4,458,324",#4458324,True
2594,,"06/294,248",Fujitsu Fanuc Limited,14878523,G05B 19/4103 (20130101); G05B 19/41 (20130101),"August 19, 1981","July 3, 1984","4,458,326",#4458326,True
2595,,"06/316,913",Thomson-CSF,9247655,G01S 15/89 (20130101); G01S 7/52003 (20130101),"October 30, 1981","July 3, 1984","4,458,342",#4458342,True
2596,,"06/416,036",,26845723,G11B 19/2018 (20130101),"September 8, 1982","July 3, 1984","4,458,347",#4458347,True
2597,,"06/386,454",J. E. Hanger & Company Limited,26279728,A61F 2/60 (20130101); A61F 2/64 (20130101); F16B 2/14 (20130101); F16B 7/02 (20130101); A61F 2002/5073 (20130101); Y10T 403/7079 (20150115); A61F 2002/6854 (20130101),"June 8, 1982","July 10, 1984","4,458,367",#4458367,True
2598,,"06/432,414",,23716064,E03D 9/00 (20130101); E03C 1/30 (20130101),"October 4, 1982","July 10, 1984","4,458,368",#4458368,True
2599,,"06/440,949",,23750864,A47L 5/22 (20130101); A47L 4/00 (20130101),"November 12, 1982","July 10, 1984","4,458,375",#4458375,True
2600,,"06/320,593",Whirlpool Corporation,23247095,A47L 11/4044 (20130101); A47L 11/34 (20130101),"November 12, 1981","July 10, 1984","4,458,377",#4458377,True
2601,,"06/393,964",International Business Machines Corporation,23556972,G11B 5/4826 (20130101); G11B 5/56 (20130101); G11B 5/5526 (20130101); Y10T 29/51 (20150115),"June 30, 1982","July 10, 1984","4,458,398",#4458398,True
2602,,"06/334,289","Sangamo Weston, Inc.",23306513,H01G 9/10 (20130101); Y10T 29/49218 (20150115); Y10T 29/49938 (20150115),"December 24, 1981","July 10, 1984","4,458,414",#4458414,True
2603,,"06/285,153",Licinvest AG,6067895,A47G 1/143 (20130101); G03B 23/02 (20130101); G02B 27/022 (20130101); B42F 7/14 (20130101); A47G 2001/0694 (20130101),"July 20, 1981","July 10, 1984","4,458,434",#4458434,True
2604,,"06/381,852",,23506628,A01K 97/125 (20130101),"May 25, 1982","July 10, 1984","4,458,437",#4458437,True
2605,,"06/373,422",Arco Industries Ltd.,23472343,A63H 33/30 (20130101),"April 30, 1982","July 10, 1984","4,458,440",#4458440,True
